target_rmse,target_mae
,
4992993000.0,4992993300.0
25193175000.0,25193175000.0
,
18398452000.0,18398452000.0
192439830000.0,192439810000.0
16551346000.0,16551347000.0
,
98385160000.0,98385160000.0
25971028000.0,25971030000.0
609584940000.0,609585000000.0
80026075000.0,80026075000.0
17521246000.0,17521248000.0
,
,
38571676000.0,38571680000.0
,
41464377000.0,41464380000.0
2124156200.0,2124155800.0
,
12929637000.0,12929637000.0
12759854000.0,12759854000.0
33265613000.0,33265613000.0
119538040000.0,119538030000.0
21155058000.0,21155058000.0
,
84734560000.0,84734570000.0
48188035000.0,48188035000.0
19822086000.0,19822086000.0
28744876000.0,28744878000.0
,
40066433000.0,40066437000.0
31204667000.0,31204667000.0
7619383300.0,7619383000.0
18311897000.0,18311897000.0
9309113000.0,9309114000.0
192360640000.0,192360640000.0
,
50996048000.0,50996048000.0
,
37772784000.0,37772784000.0
19044282000.0,19044282000.0
,
,
,
34026256000.0,34026256000.0
14226184000.0,14226185000.0
,
,
13212670000.0,13212671000.0
48843952000.0,48843950000.0
105785840000.0,105785836000.0
,
,
177218930000.0,177218950000.0
15707019000.0,15707018000.0
,
,
,
211415900000.0,211415910000.0
5657556500.0,5657556500.0
399627520000.0,399627500000.0
55559172000.0,55559172000.0
,
109100830000.0,109100830000.0
301238850000.0,301238850000.0
,
,
11545157000.0,11545158000.0
,
,
30882226000.0,30882226000.0
64508162000.0,64508162000.0
,
,
38859080000.0,38859076000.0
3645094000.0,3645093600.0
8634098000.0,8634099000.0
133030806000.0,133030806000.0
,
23674800000.0,23674802000.0
4903436000.0,4903435300.0
98037200000.0,98037210000.0
109320600000.0,109320590000.0
43320970000.0,43320970000.0
14728607000.0,14728608000.0
67811980000.0,67811980000.0
35973210000.0,35973206000.0
41578640000.0,41578643000.0
,
60806046000.0,60806046000.0
,
,
88262100000.0,88262090000.0
,
,
30325670000.0,30325668000.0
,
50669597000.0,50669597000.0
,
