target_rmse,target_mae
1336706.676306664,989081.7817369843
1533731.1544606476,1088129.8624248505
1239099.5038660895,888446.7786030578
1246930.3688901463,914589.822052002
1004955.7644018827,754375.2150486755
959869.6869314687,730686.3920960999
1040505.8671683368,824710.6650430298
1338618.6528027717,964246.5304601563
935576.7569315529,718881.7105359649
1271116.4926586167,972840.277298584
2941442.8502940782,1230719.2701467134
1177041.182218815,880899.8018386841
1123351.602670056,832216.8101470948
1129793.9623169627,834368.4598998261
1060471.2128506296,788917.5261537933
1147207.444494172,762081.331880188
1078429.2483936232,829435.2637129974
1026853.3381666474,758448.8946084107
1226626.9232155448,828541.8506179809
1021363.2151931378,755598.6433049774
1434469.9295444877,1008005.2436580658
1341019.1131899173,988179.2551992035
1295246.1969009244,958444.9672797393
1198188.2818663018,838845.3510375214
1090298.9061934506,846205.6527407836
1038559.7364722153,761499.2126786804
1041133.8542178329,793984.6722988891
1230744.5212042069,936244.5280072022
1164214.0697832808,902284.4297143555
1163108.7204863857,850785.8827016449
1399411.9824410512,909615.5482631683
1406864.9696661406,921945.5568882752
1193654.8696621542,866785.339367981
1077516.617989715,869333.9891574096
1272320.6379247366,983553.0408762359
2743807.572993044,987343.3673493958
1223677.657873492,915134.6010930634
1311086.8094583328,942622.8896349334
989418.1524939646,781339.1120941162
1010852.1772634451,822221.6557732391
1099861.948472345,849972.0305932617
1110012.8927992734,844202.1591889954
1016764.9554613018,776049.3400627136
1173029.1779300694,863628.7108548736
2839252.2415268226,1133995.4009692383
1362435.576176244,908065.7779634094
1818463.3005762761,1030693.9646376037
1188439.9758099366,871317.7189988708
1289544.7692610305,901348.371062622
917184.5402958773,718998.5669309997
998619.8070231901,798626.3270490265
1455112.1560267922,977834.1597434235
1149273.1350693193,894709.7521208954
976930.1765465133,753596.8658094788
1448350.8108520866,1040009.2158621215
1177098.2307307406,852962.798803711
1259093.84392974,1009350.8755521392
1120594.3332384354,839436.9201016235
1194339.4335102378,877015.1936885071
1603968.3484486442,966887.184799881
1314763.0884807596,944681.4890382385
1061243.9855532083,801380.6347124481
1007103.1154604692,789157.832113266
1077169.3524176015,789526.3983159638
1393310.367451447,992591.5028419495
1252994.6233944006,954615.5320301056
1230468.027940575,858137.1528647217
1152023.1259418202,883968.3732205963
1427329.2285319183,967817.007449646
1024208.0647180993,795782.4546588134
991796.944745552,770876.5253560639
1199977.3712434163,939917.0537573242
1032855.9273128265,816140.0555033111
1193311.7697046122,844068.0812413025
1425530.3024612826,930217.9602651214
1159603.3105927454,837824.3397003174
1042626.7166182087,783919.8081719971
1519699.5174372445,983519.6805872344
1231628.6243142465,912725.6764570618
988573.8146627093,743275.2419367981
1127283.9494943563,841358.0930731964
1426141.6149992119,945060.2535014343
1171554.9586554216,787892.6310858154
1318686.3841842937,969153.4370848846
1007447.531373909,807471.0610498413
1053611.618297488,788485.8582388306
1352627.869550691,979563.2074173737
1266445.967706531,861502.0459207916
1181824.5575288294,865261.5032507996
1060046.7972399995,854225.4678625488
1028024.0863519999,747914.2222914123
1361525.6883698548,1009268.268210144
1285217.879019748,1014037.3300029754
1667737.1369557348,1034463.6992053818
1249098.484224078,897214.4847237397
1124715.1439917753,812071.8140175629
1236109.1597956491,917566.5077245606
1351028.3515455688,963813.4873475647
1204346.1708033243,907211.8892953491
1021161.8169884462,768098.7101757813
